UniversityID,Country,State/Province,BuildingID,BuildingName,Size,Type,BuiltYear,FCI (facility condition index),CRV (current replacement value),DMC (deferred maintenance cost),SystemCode,SystemDescription,SubsystemCode,SubsystemDescription,DescriptiveCode,ComponentDescription,WOID,WODescription,WOPriority,WOStartDate,WOEndDate,WODuration,PPM/UPM,LaborCost,MaterialCost,OtherCost,TotalCost,LaborHours,MinTemp.(°C),MaxTemp.(°C),Atmospheric pressure(hPa),Humidity(%),WindSpeed(m/s),WindDegree,Precipitation(mm),Snow(mm),Cloudness(%)
11,USA,Oklahoma,40,EDMON LOW LIBRARY,,,1948.0,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,18-0299130,0040LIB - WOOD TRIM ON DOOR LEADING IN TO ROOM 102Q  IS PEELING OFF IN TWO AREAS. REQ# 103475729,,2018-11-14,,,PPM,132.02,0.0,,132.02,3.25,-4.282083333333335,-2.121666666666666,1032.5,68.41666666666667,0.28,,0.0,0.0,
11,USA,Oklahoma,248,CARREKER HALL EAST,,,2001.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",19-0341930,CARREKER HALL EAST 0248 AIR HANDLER [CARREKER HALL EAST] AH AIR HANDLER ROOM 102 PROPERTY 0248 CARREKER HALL EAST,,2019-01-11,,,PPM,0.0,0.0,,0.0,0.0,4.8479166666666655,6.908750000000002,1007.5833333333334,69.0,5.243333333333333,,13.16,0.0,
11,USA,Oklahoma,164,PROSSER APARTMENTS - UNIT N-18,,,1957.0,,,,D30,HVAC,D3020,Heat Generation Systems,D3020FUR,"Furnace, Gas/Oil/Electric",18-0303141,PROSSER APARTMENTS - UNIT N-18 0164 FURNACE QUARTERLY [PROSSER APARTMENTS - UNIT N-18] FURNACE APT. 104 PROSSER APARTMENTS - UNIT N-18,,2018-05-18,,,PPM,0.0,0.0,,0.0,0.0,23.247916666666665,25.630416666666665,1009.7083333333334,64.70833333333333,3.678333333333334,,0.0,0.0,
11,USA,Oklahoma,126,VILLAGE SUITES C AND D,,,2006.0,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010TWB,Toilet & Wash Basin,16-0195043,VILLAGE C ROOM 438 TOILET SEAT IS LOOSE. CALL MADE TO EVE OPS,,2016-05-12,,,UPM,19.54,0.0,,19.54,0.5,20.70208333333333,22.167083333333323,1020.7916666666666,57.458333333333336,4.442916666666667,,1.69,0.0,
3,USA,Alaska,FS778,,,,,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010TWB,Toilet & Wash Basin,UAF12-0009735,MENS BATHRM: REPAIR TOILET LEAKING,3-EXPEDITED,2011-10-10,,,PPM,81.0,0.0,0.0,81.0,1.0,-2.9770833333333324,2.340416666666666,1004.5833333333334,69.04166666666667,1.4250000000000005,85.0,0.0,0.0,55.0
11,USA,Oklahoma,188,WEST APARTMENTS - UNIT S-82,,,1964.0,,,,D40,Fire Protection,D4010,Sprinklers,D4010FAC,Fire Alarm Control Panel,16-0167836,10-8-15@0050 ANUREDRE(405)740-3165 WEST APARTMENTS S-82 #7 SMOKE ALARM GOING OFF CONSTANTLY RES. LIFE SB CALLED OUT,,2015-10-08,,,UPM,33.9,0.0,,33.9,0.75,19.22,21.780416666666667,1018.7916666666666,73.95833333333333,1.3333333333333337,,0.0,0.0,
3,USA,Alaska,SW910,,,,,,,,D50,Electrical,D5010,Electrical Service & Distribution,D5010CAB,"Cable, Copper",SPS10-0010690,RM 009: INSTALL POWER CABLES,3-EXPEDITED,2009-10-26,,,PPM,504.0,0.0,0.0,504.0,7.0,-6.790833333333334,-5.109583333333332,993.125,85.66666666666667,0.4916666666666666,29.58333333333333,0.0,4.3100000000000005,76.66666666666667
11,USA,Oklahoma,261,BOOKER-STINCHCOMB HALL,,,2003.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050FCU,Fan Coil Unit,19-0354373,BOOKER-STINCHCOMB HALL 0261 FAN COIL UNIT [BOOKER-STINCHCOMB HALL] FAN COIL  15 ROOM 100.11 FLOOR 1 ABOVE CEILING NW PROPERTY 0261 BOOKER-STINCHCOMB HALL,,2019-04-05,,,PPM,9.72,0.0,,9.72,0.25,14.195416666666668,17.264583333333334,1007.2916666666666,75.58333333333333,2.4516666666666675,,0.0,0.0,
3,USA,Alaska,FS511,,,,,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020PAF,Pipe & Fittings,UAF12-0011909,SB: RM 229: WATER LEAKING FROM PIPE,3-EXPEDITED,2011-11-07,,,UPM,202.5,0.0,0.0,202.5,2.5,-12.440833333333336,-9.202916666666663,995.8333333333334,82.16666666666667,3.0375,220.0,0.0,3.2999999999999994,88.75
11,USA,Oklahoma,245,MCPHERSON HALL,,,2001.0,,,,E20,Furnishings,E2010,Fixed Furnishings,E2010FFU,General Fixed Furnishings,17-0251158,MCPH-111A MCPH-111: PLEASE REPAIR CABINET DOOR IN BATHROOM- HINGE ON RIGHT SIDE APPEARS LOOSE. PRIORITY: NORMAL DCD: 6/29/17,,2017-06-06,,,PPM,27.32,0.0,,27.32,0.75,24.05666666666666,26.484583333333333,1012.875,65.95833333333333,3.310833333333333,,0.0,0.0,
3,USA,Alaska,FS983,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040AFT,Air Filters,UAF11-0002545,VIROLOGY AIR FTRS WK04,3-EXPEDITED,2010-07-28,,,PPM,162.0,36.48,0.0,198.48,2.0,13.5175,15.699166666666663,1012.5416666666666,70.625,1.2500000000000002,66.25,0.0,0.0,56.04166666666666
11,USA,Oklahoma,89,MATH SCIENCES,,,1968.0,,,,D50,Electrical,D5030,Communications & Security,D5030PSY,Power Supply,19-0365554,NO POWER TO SERVER ROOM. HALLWAYS AND OTHER ROOMS STILL HAVE POWER.,,2019-06-14,,,UPM,81.24,0.0,,81.24,2.0,20.715,23.38541666666666,1000.5,61.0,6.617916666666667,,7.26,0.0,
2,USA,California,274,,,,,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020ELF,Exit Lighting Fixture,2SUBSTN18103778,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,5-PM CRITICAL,2018-05-22 10:56:00,,0.0,PPM,26.5,0.0,,26.5,0.5,14.01375,17.53875,1012.2916666666666,71.66666666666667,2.024166666666668,141.58333333333334,0.0,0.0,90.0
11,USA,Oklahoma,266,UNIVERSITY COMMONS SOUTH,,,2015.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010CIW,Concrete Interior Wall Finish,20-0383708,SCOM-BUILDING SCOM-400D: PRIORITY: ROUTINE. BATHROOM ON 4TH FLOOR LABLED 400D NEEDS THE PANELING ON THE LOCKER WALL FIXED. DCD: 09.30.19.,,2019-09-16,,,PPM,30.78,0.0,,30.78,0.75,26.405416666666667,28.7775,1017.0416666666666,61.91666666666666,3.2416666666666667,,0.0,0.0,
3,USA,Alaska,FS900,,,,,,,,C30,Interior Finishes,C3030,Ceiling Finishes,C3030VDC,Vinyl Tile Dropped Ceiling,UAF13-0000878,"REICHARDT RM 354: INVEST/REPAIR CEILING LEAK, SPOT SEEMS TO BE GETTING BIGGER. NOTIFIED JOHN JAMES._x000D_
_x000D_
8-30-12 SURVEYED CEILING IN RM# 354.  CEILING TILES ARE FIBERGLASS AND DO NOT CONTAIN ASBESTOS.  NO OTHER SUSPECT MATERIAL WAS FOUND ABOVE THE GRID.W.H",4-PLANNED,2012-07-11 09:24:40.250,,,PPM,152.0,78.74,0.0,230.74,2.0,11.57,16.358333333333334,1009.2916666666666,75.66666666666667,1.4583333333333337,93.33333333333331,3.22,0.0,71.875
3,USA,Alaska,FS803,,,,,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020PAF,Pipe & Fittings,UAF13-0032100,PHYSICAL PLANT BUS BAY: INVESTIGATE CEILING LEAK.,3-EXPEDITED,2013-06-26 08:57:26.163,,,UPM,38.0,0.0,0.0,38.0,0.5,23.38125,27.59541666666666,1003.7916666666666,38.458333333333336,4.651666666666666,134.16666666666666,0.49,0.0,63.333333333333336
2,USA,California,103,,,,,,,,C30,Interior Finishes,C3099,General,C3099PPM,Planned Preventive Maintenance,446CAT18113253,PAINTING,4-ROUTINE,2018-07-20 10:53:00,,0.0,PPM,0.0,1465.92,,1465.92,0.0,23.405833333333344,25.60583333333334,1013.7083333333334,64.20833333333333,2.9204166666666667,188.875,0.0,0.0,4.875
3,USA,Alaska,FS311,,,,,,,,E10,Equipment,E1010,Commercial Equipment,E1010APP,Appliances,UAF10-0024171,RM 300M1: REPAIR TP DISPENSER,4-PLANNED,2010-05-05,,,PPM,144.0,149.25,0.0,293.25,2.0,1.9487500000000004,4.570833333333331,1030.8333333333333,54.625,2.4791666666666674,203.3333333333333,0.0,0.8,78.33333333333333
2,USA,California,77,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040EXH,Exhaust Fan,BAXTER19172570,PM WORK WITH PURCHASE REQ. SUBMITTED WHEN SCHEDULED,4-ROUTINE,2019-08-22 08:08:00,,0.0,PPM,41.25,17.77,,59.02,1.25,22.264166666666668,26.35083333333333,1007.5,59.16666666666666,2.4945833333333334,136.45833333333334,0.0,0.0,12.458333333333334
2,USA,California,81,,,,,,,,D20,Plumbing,D2030,Sanitary Waste,D2030PAF,Pipe & Fittings,STL_LAB18126407,PLUMBING: LEAK,2-URGENT,2018-10-11 12:47:00,,0.0,UPM,58.24,6.71,,64.95,1.82,15.428333333333333,19.758333333333336,1010.4583333333334,57.458333333333336,2.0004166666666667,168.875,0.0,0.0,41.708333333333336
2,USA,California,30,,,,,,,,D10,Conveying,D1010,Elevators & Lifts,D1010ELG,Elevator Geared,CRELLIN18092542,ELEVATOR: ELEVATORATOR NOT OPERATING PROPERLY,2-URGENT,2018-03-06 15:56:00,,0.0,UPM,106.53,0.0,,106.53,2.01,12.802083333333334,17.716666666666665,1017.8333333333334,23.625,2.2312500000000006,106.91666666666669,0.0,0.0,1.0
3,USA,Alaska,FS914,,,,,,,,D20,Plumbing,D2090,Other Plumbing Systems,D2090RVO,Reverse Osmosis/Deionized Water System,UAF15-0032460,JUNEAU CENTER 100U2: REPAIR WATER LEAK ON RO MACHINE.,4-PLANNED,2015-06-29 08:39:02.260,,,PPM,0.0,448.0,0.0,448.0,0.0,15.085,17.264999999999997,1011.7083333333334,59.625,1.6083333333333336,102.5,2.75,0.0,50.625
3,USA,Alaska,CC101,,,,,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WHT,"Water Heater, Condensing/Electric/Gas/Oil",UAF18-0012808,CHUKCHI (KOTZ) ELECTRIC WATER HEATER ANNUAL,4-PLANNED,2017-11-27 09:16:17.240,,,PPM,0.0,735.33,0.0,735.33,0.0,-29.15583333333333,-13.357916666666666,986.8333333333334,80.04166666666667,1.5433333333333332,32.083333333333336,0.0,0.0,34.166666666666664
3,USA,Alaska,FS832,,,,,,,,D30,HVAC,D3050,Terminal & Package Units,D3050UNH,Unit Heater,UAF11-0010512,NENANA BUS HUT: REPAIR NO HEAT,3-EXPEDITED,2010-10-07,,,PPM,486.0,386.29,0.0,872.29,6.0,-1.074166666666667,1.7754166666666666,1001.5833333333334,93.20833333333331,0.4875,24.166666666666668,0.0,0.0,81.04166666666667
11,USA,Oklahoma,107,DAVID L BOREN VETERINARY MEDICINE TEACHING HOSPITAL,,,1981.0,,,,D30,HVAC,D3030,Cooling Generation Systems,D3030CHP,Chilled Water Primary Pump,21-0456333,PLEASE OPEN WORK ORDER TO MEP CHILLED WATER PUMP SEAL LEAKING,,2021-03-23,,,UPM,1835.52,255.56,,2091.08,39.92,10.041666666666666,11.957916666666668,1000.5416666666666,82.79166666666667,7.242916666666666,,21.84,0.0,
11,USA,Oklahoma,110,OKLAHOMA ANIMAL DISEASE DIAGNOSTIC LABORATORY,,,1974.0,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020WDS,"Wiring Device, Switch",16-0179051,DIGESTER REPAIRS/MAINTENANCE  AND WIRING . ASSIGN Z-4 VET  AL WORTHY . ROUTINE,,2016-01-13,,,PPM,428.01,663.39,,1091.4,11.0,2.3508333333333336,5.472083333333334,1020.0416666666666,69.66666666666667,1.8583333333333336,,0.0,0.0,
2,USA,California,45,,,,,,,,D30,HVAC,D3040,Distribution Systems,D3040EXH,Exhaust Fan,GUGENHM18107953,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2018-06-14 12:51:00,,0.0,PPM,41.25,20.59,,61.84,1.25,20.95125,24.2625,1009.7916666666666,60.333333333333336,2.685416666666667,124.08333333333331,0.0,0.0,10.875
3,USA,Alaska,FS602,,,,,,,,E10,Equipment,E1010,Commercial Equipment,E1010APP,Appliances,UAF20-0013440,WALSH STEAM DRYERS 3X/YR,4-PLANNED,2019-12-02 10:33:39.793,,,PPM,234.0,0.0,0.0,234.0,3.0,-10.37833333333333,-8.137500000000001,992.125,87.75,1.4041666666666668,131.25,0.0,4.039999999999999,89.375
11,USA,Oklahoma,171,WILLIAMS APARTMENTS - UNIT N-102,,,1966.0,,,,D30,HVAC,D3060,Controls and Instrumentation,D3060THE,Thermostat,18-0258307,102-006A 102-006: URGENT:  RESIDENT SAID THE THERMOSTAT APPEARS TO BE 10 DEGREES OFF. D.C.D. 7/28/17     	NEED TO RETURN TO SEAL DUCTWORK AND INSULATION,,2017-07-26,,,PPM,0.0,0.0,,0.0,0.0,29.679583333333326,31.990416666666665,1015.7083333333334,57.125,5.729166666666667,,0.0,0.0,
11,USA,Oklahoma,38,BENNETT HALL,,,1948.0,,,,D30,HVAC,D3040,Distribution Systems,D3040EXH,Exhaust Fan,17-0227068,"BEN-BUILDING WEST BENNETT ATTIC, NORTH END EXHAUST FAN 2 WON'T RUN. ATTN: SCOTT HELLER **OPENED PER SCOTT HELLER 12/09/16**",,2016-12-09,,,PPM,264.13,531.42,,795.55,7.25,-6.3787499999999975,-3.209583333333334,1037.0833333333333,65.04166666666667,2.28,,0.0,0.0,
3,USA,Alaska,FS505,,,,,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WSF,Water Softener,UAF17-0001445,"WD CTR WATER SOFTENERS CHECK SALT AND HARDNESS-  TWICE WEEKLY_x000D_
**THIS WORK ORDER HAS REQUIRED DATA ENTRY**",4-PLANNED,2016-07-15 10:57:01.290,,,PPM,105.75,0.0,0.0,105.75,1.75,20.77458333333333,24.586666666666662,1021.4166666666666,62.625,1.8854166666666667,124.16666666666669,2.02,0.0,50.41666666666666
11,USA,Oklahoma,35,STUDENT UNION,,,1948.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050FCU,Fan Coil Unit,17-0240122,ATHERTON HOTEL FAN COIL UNIT [STUDENT UNION] FAN COIL UNIT ATHERTON HOTEL 35 ROOM 418 PROPERTY 0035 STUDENT UNION,,2017-03-24,,,PPM,3.64,0.0,,3.64,0.1,21.943750000000005,23.52666666666666,1006.9583333333334,38.375,9.747083333333332,,0.17,0.0,
2,USA,California,77,,,,,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,BAXTER18094256,"LOCK: ISSUE WITH KNOB, LOCK, LATCH, CLOSURE",4-ROUTINE,2018-03-21 11:46:00,,0.0,UPM,96.0,0.0,,96.0,2.0,12.29958333333333,17.140416666666667,1015.8333333333334,69.33333333333333,1.9929166666666671,171.33333333333334,6.36,0.0,74.45833333333333
11,USA,Oklahoma,28,LIFE SCIENCES EAST,,,1938.0,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020REC,Receptacle,19-0339641,WE HAVE SEVERAL OUTLETS IN 419LSE THAT GFI IS NOT WORKING. THIS CAN BE DONE AFTER THE CHRISTMAS BREAK. PLEASE CALL DR. CABEEN @ 45565. THANKS,,2018-12-19,,,PPM,60.93,14.76,,75.69,1.5,7.388750000000002,9.350833333333332,1010.2916666666666,87.58333333333333,3.670833333333333,,0.41,0.0,
11,USA,Oklahoma,259,PATCHIN-JONES HALL,,,2000.0,,,,D10,Conveying,D1010,Elevators & Lifts,D1010ELH,Elevator Hydraulic,17-0250262,CT-MEP LIFE SAFETY HYDRAULIC ELEVATOR MONTHLY INSPECTION [PATCHIN-JONES HALL] ELEV. 0259 PATCHIN-JONES HALL 100K E30443 HYDRAULIC,,2017-06-01,,,PPM,31.04,0.0,,31.04,0.75,22.932916666666667,25.229583333333327,1016.6666666666666,56.458333333333336,4.366666666666667,,0.0,0.0,
3,USA,Alaska,FS903,,,,,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020FLF,Fluorescent Lighting Fixture,UAF12-F000076,BLDG WIDE: TOTAL RELAMP,4-PLANNED,2012-06-03 18:41:59,,,PPM,0.0,0.0,0.0,0.0,0.0,10.577500000000002,17.25583333333334,1011.6666666666666,63.708333333333336,0.2583333333333333,86.66666666666667,1.7400000000000002,0.0,56.04166666666666
11,USA,Oklahoma,38,BENNETT HALL,,,1948.0,,,,C30,Interior Finishes,C3010,Wall Finishes,C3010CIW,Concrete Interior Wall Finish,16-0198100,BEN-C218 BENNETT C218 NEEDS NEW PAINT JOB. C - POOR - UNIT NEEDS TO BE COMPLETELY PAINTED DCD: 6/30/16 P: N APPROVED AS PER S.BAUGHMAN,,2016-06-01,,,PPM,551.14,81.59,,632.73,15.25,19.77500000000001,22.978749999999994,1014.5,81.29166666666667,2.88125,,8.73,0.0,
11,USA,Oklahoma,79,FACILITIES MANAGEMENT SERVICES,,,1972.0,,,,,Unclassified,,Unclassified,,Unclassified,18-0272710,SET UP KATHY WITH NEW COMPUTER,,2017-10-12,,,PPM,0.0,0.0,,0.0,0.0,16.20916666666667,18.49,1017.9583333333334,68.375,4.602083333333335,,0.0,0.0,
3,USA,Alaska,FS916,,,,,,,,E10,Equipment,E1010,Commercial Equipment,E1010FRZ,"Freezer/Cooler, Commercial/Reach-In",UAF12-F006986,RM 115 B3: REPAIR BLAST FREEZER TO WARM,4-PLANNED,2012-06-03 18:41:59,,,PPM,0.0,0.0,0.0,0.0,0.0,10.577500000000002,17.25583333333334,1011.6666666666666,63.708333333333336,0.2583333333333333,86.66666666666667,1.7400000000000002,0.0,56.04166666666666
3,USA,Alaska,FS402,,,,,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010SNK,Sink,UAF15-0016561,SIGNERS HALL 2ND FLR: THE SINK IN THE KITCHEN NEXT TO THE ELEVATOR IS NOT DRAINING.,3-EXPEDITED,2015-01-09 11:10:47.333,,,UPM,39.0,0.0,0.0,39.0,0.5,-11.021250000000002,-6.39708333333333,1012.7916666666666,77.75,0.3,5.833333333333333,0.0,0.0,78.54166666666667
11,USA,Oklahoma,259,PATCHIN-JONES HALL,,,2000.0,,,,,Unclassified,,Unclassified,,Unclassified,17-0203481,PATCH-BUILDING PATCH-4TH FLOOR: URGENT: THERE IS A YELLOW JACKET NEST FORMING OUTSIDE THE EXTERIOR DOOR OF PATCHIN 4 EXTERIOR STAIRWELL. PLEASE SPRAY! DCD: 07/12,,2016-07-11,,,UPM,14.31,0.0,,14.31,0.5,27.118333333333336,29.92958333333333,1009.625,69.375,6.837083333333335,,0.0,0.0,
11,USA,Oklahoma,281,"NORTHERN OKLAHOMA COLLEGE, STILLWATER",,,,,,,D30,HVAC,D3040,Distribution Systems,D3040EXH,Exhaust Fan,20-0407613,"NORTHER OKLAHOMA COLLEGE 0281 EXHAUST FANS [NORTHERN OKLAHOMA COLLEGE, STILLWATER] EXHAUST FAN EF-4 PROPERTY 0281 NORTHERN OKLAHOMA COLLEGE, STILLWATER INLINE EXHAUST FAN ROOM 500A",,2020-02-21,,,PPM,52.73,0.0,,52.73,1.25,-2.655833333333333,-0.2654166666666662,1030.4166666666667,54.083333333333336,2.716666666666667,,0.0,0.0,
11,USA,Oklahoma,285,MONROE STREET GARAGE,,,2009.0,,,,D10,Conveying,D1010,Elevators & Lifts,D1010ELH,Elevator Hydraulic,16-0164134,OSU PD  CALLED ABOUT ELEVATOR NOT WORKING AT MULTI MOBIL PARKING GARAGE NOT WORKING CALLED EV OPS 747-0630,,2015-09-14,,,UPM,19.54,0.0,,19.54,0.5,21.541666666666668,26.13499999999999,1012.8333333333334,54.625,7.166666666666669,,0.0,0.0,
3,USA,Alaska,FS937,,,,,,,,D50,Electrical,D5020,Lighting and Branch Wiring,D5020FLF,Fluorescent Lighting Fixture,UAF19-0023490,"LARS: ANIMAL HANDLING BARN BLDG 926: BURNED OUT AND DIM FLORESCENT BULBS, REPLACE._x000D_
POC CHARLES ASHLOCK 370-3869",3-EXPEDITED,2019-03-19 16:45:43.073,,,UPM,1264.0,128.74,0.0,1392.74,16.0,0.6758333333333333,4.044583333333334,1001.0,69.5,3.536666666666666,143.75,0.0,0.0,79.375
11,USA,Oklahoma,158,PROSSER APARTMENTS - UNIT N-22,,,1957.0,,,,,Unclassified,,Unclassified,,Unclassified,19-0350847,"022-007A 22-7: URGENT: SPRAY APARTMENT FOR ROACHES ON MONDAY, 3/18. RESIDENT HAS PUT PAPER(TIN FOIL?) OVER THE HEATING VENTS BECAUSE THAT IS WHERE THE ROACHES ARE COMING OUT. SHE HAS BEEN TOLD THAT WON'T DO ANYTHING AND THAT SHE MUST R [SEE WO EXTRA DESC]",,2019-03-13,,,UPM,0.0,0.0,,0.0,0.0,14.679166666666667,16.94333333333333,989.375,77.70833333333333,9.475833333333332,,22.6,0.0,
11,USA,Oklahoma,255,ZINK-ALLEN HALL,,,2001.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",21-0445509,ZINK-ALLEN HALL 0255 AIR HANDLERS [ZINK-ALLEN HALL] AH AIR HANDLER 40 PROPERTY 0255 ZINK-ALLEN HALL 209,,2021-01-03,,,PPM,16.94,0.0,,16.94,0.4,0.2316666666666665,3.946249999999999,1014.9166666666666,81.75,1.7625000000000008,,0.0,0.0,
11,USA,Oklahoma,46,ADVANCED TECHNOLOGY RESEARCH CENTER,,,1997.0,,,,D30,HVAC,D3050,Terminal & Package Units,D3050FCU,Fan Coil Unit,16-0200406,ATRC 0046 FAN COIL UNIT [ADVANCED TECHNOLOGY RESEARCH CENTER] FCU FAN COIL UNIT FCU 61 PROPERTY 0046 ATRC M101A 1ST FLOOR INTERSTITIAL,,2016-06-20,,,PPM,43.16,0.0,,43.16,1.0,26.17083333333333,29.3725,1021.5416666666666,63.458333333333336,3.3595833333333336,,0.0,0.0,
11,USA,Oklahoma,9,DONALD W. REYNOLDS SCHOOL OF ARCHITECTURE,,,1919.0,,,,D30,HVAC,D3040,Distribution Systems,D3040AHD,"Air Handler, Exhaust/Multizone/Single Zone",21-0420857,ARCHITECTURE 0009 AIR HANDLER [DONALD W. REYNOLDS SCHOOL OF ARCHITECTURE] EF EXHAUST FAN EF 01 PROPERTY 0009 ARCHITECTURE 100X,,2020-06-26,,,PPM,26.45,0.0,,26.45,0.6,25.834166666666665,28.38208333333333,1004.5833333333334,64.625,4.941666666666667,,0.0,0.0,
2,USA,California,300,,,,,,,,D20,Plumbing,D2030,Sanitary Waste,D2030PAF,Pipe & Fittings,1300CDV19196259,CLOG,4-ROUTINE,2020-01-02 15:06:00,,0.0,PPM,0.0,160.0,,160.0,0.0,10.237916666666669,15.066666666666668,1013.0416666666666,64.95833333333333,2.13125,76.41666666666667,0.0,0.0,4.208333333333333
11,USA,Oklahoma,179,WEST APARTMENTS - UNIT S-88,,,1964.0,,,,D90,General,D9090,Inspection,D9090PPM,Planned Preventive Maintenance,21-0450937,088-004 FGSH CHECKOUT: FINAL INSPECTION. RELEASED 4/29/2021,,2021-04-14,,,PPM,21.18,0.0,,21.18,0.5,10.742916666666666,12.87,1020.5416666666666,68.91666666666667,3.580416666666666,,23.58,0.0,
11,USA,Oklahoma,171,WILLIAMS APARTMENTS - UNIT N-102,,,1966.0,,,,D20,Plumbing,D2020,Domestic Water Distribution,D2020WHT,"Water Heater, Condensing/Electric/Gas/Oil",19-0316738,WILLIAMS APARTMENTS - UNIT N-102 0171 WATER HEATER [WILLIAMS APARTMENTS - UNIT N-102] WH WATER HEATER 01 WILLIAMS N102 APT.1 WILLIAMS APARTMENTS - UNIT N-102 101E,,2018-08-03,,,PPM,7.78,0.0,,7.78,0.2,25.141666666666666,28.0,1017.0416666666666,53.54166666666666,4.746666666666667,,0.0,0.0,
3,USA,Alaska,FS511,,,,,,,,C10,Interior Construction,C1020,Interior Doors,C1020DRH,Door Hardware,UAF19-0004856,WICKERSHAM 104 (HALL OFFICE): RECORE DOOR LOCK. NEED 5 KEYS.,3-EXPEDITED,2018-08-22 10:08:12.133,,,UPM,158.0,0.0,0.0,158.0,2.0,10.945833333333333,12.989583333333334,1006.0833333333334,78.91666666666667,2.938333333333333,265.4166666666667,7.95,0.0,75.625
11,USA,Oklahoma,CAMPUS GROUNDS,CAMPUS WIDE GROUNDS,,,,,,,E10,Equipment,E1030,Vehicular Equipment,E1030VEH,General Vehicular Equipment,21-0435155,LMZ4 EDGER 651,,2020-09-29,,,PPM,18.58,0.0,,18.58,0.5,12.723333333333334,16.454583333333332,1014.0416666666666,52.708333333333336,2.458333333333334,,0.0,0.0,
11,USA,Oklahoma,129,VILLAGE SUITES E AND F,,,2006.0,,,,D20,Plumbing,D2010,Plumbing Fixtures,D2010TWB,Toilet & Wash Basin,18-0272257,10/9/17 VILLAGE F  ROOM 385 CLOGGED TOILET,,2017-10-10,,,UPM,42.3,0.0,,42.3,1.0,11.703333333333337,13.477083333333333,1020.0416666666666,62.458333333333336,6.747083333333332,,0.0,0.0,
3,USA,Alaska,UAF VEHICLE MTC,,,,,,,,,Unclassified,,Unclassified,,Unclassified,UAF09-0000485,E89 JOHN DEERE: FY09 ROUTINE MAINTENANCE,3-EXPEDITED,2008-07-02,,,,9060.25,3733.4,0.0,12793.65,170.75,13.014166666666666,15.101666666666668,1014.125,64.08333333333333,1.3708333333333336,80.41666666666667,0.0,0.0,37.708333333333336
11,USA,Oklahoma,282,CENTRAL PLANT,,,,,,,D30,HVAC,D3020,Heat Generation Systems,D3020PAF,Pipe & Fittings,20-0417050,THIS IS A STEAM PRODUCTION THERE IS A STEAM LEAK ON THE OUT GOING STEAM HEATER PIPE ON #3 BOILER,,2020-05-28,,,PPM,13.2,0.0,,13.2,0.5,18.750833333333336,20.74,1003.625,79.625,2.366666666666667,,10.79,0.0,
2,USA,California,75,,,,,,,,D30,HVAC,D3099,General,D3099PPM,Planned Preventive Maintenance,BRN_LAB18123117,GENERAL MATERIAL CONDITION: WORK PERFORMED ON EQUIPMENT OR A PROPERTY,4-ROUTINE,2018-09-25 13:53:00,,0.0,PPM,57.0,0.0,,57.0,1.0,17.7375,21.235000000000003,1012.5,76.66666666666667,2.056250000000001,164.91666666666666,0.0,0.0,55.375
11,USA,Oklahoma,183,STEVENS APARTMENTS - UNIT S-75,,,1964.0,,,,D30,HVAC,D3020,Heat Generation Systems,D3020FUR,"Furnace, Gas/Oil/Electric",18-0305441,STEVENS APARTMENTS - UNIT S-75 0183 FURNACE [STEVENS APARTMENTS - UNIT S-75] FURNACE APT. 208 STEVENS APARTMENTS - UNIT S-75,,2018-06-01,,,PPM,7.78,0.0,,7.78,0.2,27.484583333333333,28.88791666666666,1009.4166666666666,73.20833333333333,4.436250000000001,,0.0,0.0,
11,USA,Oklahoma,36,NANCY RANDOLPH DAVIS,,,1949.0,,,,D20,Plumbing,D2090,Other Plumbing Systems,D2090RVO,Reverse Osmosis/Deionized Water System,19-0332368,MEP-MECHANICAL HVAC WEEKLY REVERSE OSMOSIS INSPECTION [HUMAN SCIENCES] RO UNIT HUMAN SCIENCES BASEMENT RM 000A,,2018-10-29,,,PPM,22.31,0.0,,22.31,0.5,13.408333333333331,16.90083333333333,1017.1666666666666,65.25,2.3712500000000003,,0.0,0.0,
